,url,title,company,date_posted,geo_coord,industry,job_description
294,https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=437149&s=58&guid=0000016ec627820aaace8d2b4f69b066&src=GD_JOB_AD&vt=w&cs=1_73395caa&cb=1575282508540&jobListingId=3287571305,Data Analyst,Haulio,2019-11-23,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3287571305""><div class=""jobDescriptionContent desc"">As a member of Haulio’s Data Analytics team, you will help to drive the analysis for company projects and strategic priorities, innovation and optimize our operations, and evaluate our financial performance.
<br/><br/>
<strong>Responsibilities:</strong>
<br/>
Drive analysis and analytics on company projects and strategic priorities
<br/>
Develop analytical frameworks to support the company in capturing new opportunities and developing new products
<br/>
Identify operational weaknesses and help to improve or innovate new processes to keep business operations as efficient as possible
<br/>
Develop and maintain financial models to analyze company’s financial performance
<br/>
Conduct research on the container and freight industry to identify opportunities and threats
<br/>
Coordinate and collaborate with cross-functional teams from customer service to accounts to ensure alignment to company priorities
<br/><br/>
<strong>Requirements:</strong>
<br/>
Bachelor’s degree in engineering, computer science, business analytics, economics, or business-related fields. Proficiency with statistics preferred.
<br/>
Curious and analytical mind that can make use of data to segment customers and generate insights
<br/>
Balances attention to detail with swift execution – we do things quickly, and we need to do them well
<br/>
Self-starter who is able to work independently and flexibly
<br/>
Proficiency in BI tools (e.g. Qlik, Tableau) to visualize data in a compelling manner</div></div>"
295,https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=37049&s=58&guid=0000016ec6278b1fb5b195455bad41e2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b3b2d2a2&cb=1575282510820&jobListingId=3402528311,"Data Analyst, Google Pay",Google,2019-11-29,"('1.2931', '103.8558')",Information Technology,"<div class=""jobDesc"" id=""JobDesc3402528311""><div class=""jobDescriptionContent desc"">Minimum qualifications:

<ul>
<li>BA/BS degree in Computer Science, Mathematics, or related quantitative field or equivalent practical experience.</li>
<li>2 years of experience with databases, including SQL coding across standard commercial databases (e.g. Teradata, MySQL, etc.) and statistics tools including; R, SPSS, Python, MATLAB or similar.</li>
</ul>
Preferred qualifications:

<ul>
<li>Experience as a business/quantitative analyst in e-commerce or Payments and/or financial services.</li>
<li>Experience with one or more coding and/or scripting languages (e.g., Python, R, SQL, Stata, or MATLAB).</li>
<li>Ability to take initiative in an unstructured environment, demonstrating a bias towards action and high attention to detail.</li>
<li>Ability to communicate with a senior management.</li>
<li>Excellent business judgment, problem-solving, analytical, and leadership skills.</li>
<li>Excellent partnership and cross-functional collaboration skills.</li>
</ul>
<div><h2>About the job</h2><br/><br/>Financial Analysts ensure that Google makes sound financial decisions. As a Financial Analyst, your work, whether it's modeling business scenarios or tracking performance metrics, is used by our leaders to make strategic company decisions. Working on multiple projects at a time, you'll stay focused on the details while finding creative ways to take on big picture challenges.
<br/><br/>
As a Data Analyst, you are passionate about metrics, quantitative analytics, and analytical methods and tools. You will coordinate across functions to dissect business, product, growth, acquisition, retention, and operational metrics. You will take initiative to help leverage data, identify tactics, and define strategy. Additionally, you'll conduct analyses and gather data, requirements specification, processing, and final business recommendations, collaborating with Product teams to help build future looking business models. In this role, you will help us shape Tez, Google's payments product in India. Your work will help our leaders make strategic decisions. You will demonstrate and ability to handle multiple projects at a time, focusing on the details and finding creative ways to take on big picture challenges.
<br/><br/>
The name Google came from """"googol,"""" a mathematical term for the number 1 followed by 100 zeros. And nobody at Google loves big numbers like the Finance team when providing in depth analysis on all manner of strategic decisions across Google products. From developing forward-thinking analysis to generating management reports to scaling our automated financial processes, the Finance organization is an important partner and advisor to the business.</div><div><h2>Responsibilities</h2>
<ul>
<li>Work with large, complex data sets to solve difficult, non-routine analysis problems, applying advanced analytical methods as needed.</li>
<li>Design effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information.</li>
<li>Drive visibility into business performance. Conduct regular metrics reviews, planning, and forecasting.</li>
</ul>
</div>
<br/>
At Google, we don’t just accept difference—we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.</div></div>"
296,https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=437149&s=58&guid=0000016ec6278b1fb5b195455bad41e2&src=GD_JOB_AD&vt=w&cs=1_e8f326d0&cb=1575282510853&jobListingId=3406612697,Data Analyst,WWF,2019-11-05,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3406612697""><div class=""jobDescriptionContent desc""><strong>Date:</strong> November 2019
<br/><br/>
Introduction of the role
<br/><br/>
WWF-Singapore is looking for an experienced Data Analyst to support the process of making data driven decisions to improve the effectiveness of our operational &amp; fundraising strategies!
<br/><br/>
Are you someone who enjoys turning data into information, information into in-depth insights and insights into strategic decisions?
<br/><br/>
If the answer is yes, join us as Data Analyst! We are looking for an experienced analysist to drive our organisation forward on decisions underpinned by data. You will establish internationally recognized benchmarking standards of calculating and producing business reports. You will be responsible for extracting, segmenting and analysing data for use in our fundraising, financial and communication activities. You will work closely with different units and departments, such as Fundraising, Finance, Operations and Communications, and WWF International to mine databases in order to provide support to WWF communication activities, fundraising campaigns, recognition events &amp; stewardship.
<br/><br/>
<strong>Essential Duties and Responsibilities:</strong>
<br/>
Data analysis and interpretation to support stewardship and journeys:
<br/><br/>
Oversee and seek the most effective methods of gathering, managing and analysing data to fully support income generation
<br/><br/>
Generate data selections including queries, data segmentation, marketing analysis and how these insights will support the organisation, thus maximising the benefits derived from supporter’s stewardship
<br/><br/>
Identify, analyse, and interpret trends or patterns in complex data sets
<br/><br/>
Regularly monitor acquisition and retention of supporters and report on issues/opportunities, ROI and life-time value analysis
<br/><br/>
Help prepare business cases for investment in new fundraising programs based on analysis
<br/><br/>
<strong>Reporting and creating of dashboards:</strong>
<br/>
Create monthly, weekly and ad hoc reports via Tableau and CRM software that serve to the different unit heads and teams across key fundraising metrics
<br/><br/>
In line with international benchmark standards, you will build effective attrition and retention modelling and reporting dashboards
<br/><br/>
Set up new reports for key growth programs including acquisition and retention programs
<br/><br/>
Create and maintain rich interactive visualizations and reports via Tableau and integrate various reporting components from multiple data sources
<br/><br/>
Develop detailed post campaign reports for all fundraising programs
<br/><br/>
Write queries to extract from a variety of data sources and develops complex logic to support variable text flags, segmentation &amp; arrays
<br/><br/>
Deliver year end cross business analysis and provide year on year reflections in line with global reporting matrixes
<br/><br/>
Gather business requirements from different departments for new business intelligence reporting requests or member data management application enhancements
<br/><br/>
Undertake strategic research to enable deep market understanding, understand our industry, and drive effective decision-making across the fundraising team
<br/><br/>
Profile
<br/><br/>
College degree and/or certification in Information Technology, Marketing, Business Administration, Data Analytics and/or an equivalent combination of industry experience
<br/><br/>
Minimum of 5 years of experience with data analysis, market analysis, database structures and/or report writing skills required
<br/><br/>
Experience working in or knowledge of the charity sector
<br/><br/>
Knowledge and experience in Tableau is essential
<br/><br/>
Knowledge and experience in Salesforce is preferred
<br/><br/>
Strong Excel skills (pivot tables, formulas) and interest in data analytics
<br/><br/>
Ability to collect and assess information rapidly, identifying key points and drawing conclusions
<br/><br/>
Strong attention to detail
<br/><br/>
Proven organizational and interpersonal skills and a great multi-tasker
<br/><br/>
Flexible, resourceful and able to perform despite tight schedules
<br/><br/>
A strong interest in conservation
<br/><br/>
<strong>Adheres to WWF’s values, which are:</strong> Knowledgeable, Optimistic, Determined and Engaging
<br/><br/>
<strong>About WWF-Singapore:</strong>
<br/>
WWF-Singapore is a Singapore-registered charity, part of WWF International: One of the world’s largest and most respected independent conservation organisations. We protect critical resources for people in Singapore by driving change across government, business, civil society and local communities.
<br/><br/>
As one of WWF’s global hubs, WWF-Singapore supports global conservation goals, we address issues such as deforestation, haze pollution, seafood sustainability and illegal wildlife trade in network that spans over 100 countries.
<br/><br/>
Working Relationships
<br/><br/>
Internal – Working closely with Fundraising, Communications, Conservation, Sustainable Finance, Corporate Partnerships, Philanthropy, WWF International teams to deliver against cross organisational objectives and the Fundraising Strategy
<br/><br/>
External – Coordinating with external vendors relating to platforms and systems and database solutions experts
<br/><br/>
This job description covers the main tasks and conveys the spirit of the sort of tasks that are anticipated proactively from staff. Other tasks may be assigned as necessary according to organizational needs.
<br/><br/>
Interested applicants may email a cover letter and update CV to hr@wwf.sg, subject as “Data Analyst”. Due to the large number of applicants, only shortlisted applicants will be contacted.</div></div>"
297,https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=4120&s=58&guid=0000016ec627b05eb95d97104f017fd4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fc1f87a6&cb=1575282520413&jobListingId=3309257094,SENIOR DATA ANALYST,CtrlShift,2019-11-20,"('1.2931', '103.8558')",Business Services,"<div class=""jobDesc"" id=""JobDesc3309257094""><div class=""jobDescriptionContent desc""><div>
<div><strong>Responsibilities</strong>
<ul>
<li>Build models with assistance and perform exploratory analysis on The Hub’s wealth of data including campaign performance and audience data to extract valuable insights and forecasting a variety of operational metrics</li>
<li>Effective partnership with engineering and platform team on building new data driven features for The Hub to improve the intelligence, automation, recommendations, and customer experience</li>
<li>Work with the Data Science team members in collecting requirements, data profiling, cleansing, preparation, identifying features, selecting algorithms, building and back testing models</li>
<li>Provide strong inputs into testing multiple models, with focus on improving the product features on The Hub that supports campaigns performances, and providing insights to The Hub users</li>
<li>Research new algorithms and machine learning solutions for solving business problems and improving user experience</li>
<li>Identify, collect, analyse, and interpret new data sets based on business requirements and generate descriptive visualizations and presentations to communicate insights, as needed</li>
<li>Collaborate with a sense of ownership and urgency, advocate for experimentation-based, agile culture</li>
<li>Provide on-going support for all the existing systems (ETL, data processing) for all the development lifecycles including periodic reviews, development, QA, data lineage and data quality.</li>
<li>Locate and define new process improvement opportunities.</li>
<li>Turn business requirements into data model and generate source to target data mappings and other technical documentation (data transformations, design and operational support documentation), in clearly written language</li>
<li>Document all work with clearly laid out frameworks, design documents, code comments and use any necessary tools internally to make sure that all work is available for peers, team mates to be able to refer and view</li>
</ul>
<strong>Requirements</strong>
<ul>
<li>PhD/Master’s/Bachelor’s degree in Computer Science, Statistics, or other quantitative fields.</li>
<li>2-5+ years of relevant experience in data science, data analytics, or applied statistics</li>
<li>Experience with machine learning, data mining, statistical modeling tools and underlying algorithms</li>
<li>Strong experience in R, Python, and/or other languages and frameworks appropriate for large scale analysis of data (Java/C++ is a plus)</li>
<li>Knowledge of various machine learning libraries like Scikit-learn, TensorFlow, MLib etc. is a good plus but not necessary</li>
<li>Experience in RESTful API design and implementation (Preferably in Python)</li>
<li>Strong knowledge of relational databases and SQL, logical and physical database design</li>
<li>Proficient with standard SQL and relational databases such as PostgreSQL and Big Data environments (Experience with Hadoop and Spark is a plus).</li>
<li>Ability to work with big data and highly scalable programming experience</li>
<li>Experience with Linux and AWS</li>
<li>Experience with experiment design, A/B testing, and multivariate tests</li>
<li>Strong analytical skills with the ability to collect, organize, analyse, and disseminate significant amounts of information with attention to detail and accuracy.</li>
<li>Strong application testing, integration, and implementation experience.</li>
<li>Ability to learn quickly and effectively apply new knowledge, demonstrating the desire to stay in touch with emerging technologies</li>
<li>Strong creative thinking and problem-solving skills</li>
<li>Proven ability to work in a fast-paced environment and to meet changing deadlines/priorities in simultaneous projects</li>
<li>Excellent organisational, communication and interpersonal skills; enjoy working in both individual and team settings</li>
<li>Demonstrated passion for data analysis</li>
<li>Experience with data visualisation tools (Tableau) is a good plus</li>
</ul>

APPLY NOW</div>
</div>
<br/></div></div>"
298,https://www.glassdoor.com/partner/jobListing.htm?pos=414&ao=452262&s=58&guid=0000016ec6279d5391e3d48b3da6557f&src=GD_JOB_AD&vt=w&ea=1&cs=1_dbb74507&cb=1575282515477&jobListingId=3421905352,Data Analyst - Trust Operations,Airbnb,2019-11-22,"('1.2931', '103.8558')",Travel & Tourism,"<div class=""jobDesc"" id=""JobDesc3421905352""><div class=""jobDescriptionContent desc"">Airbnb is one of the world's largest marketplaces for unique, authentic places to stay and things to do, offering over 7 million accommodations and 40,000 handcrafted activities, all powered by local hosts. An economic empowerment engine, Airbnb has helped millions of hospitality entrepreneurs monetize their spaces and their passions while keeping the financial benefits of tourism in their own communities. With more than half a billion guest arrivals to date, and accessible in 62 languages across 191 countries and regions, Airbnb promotes people-to-people connection, community and trust around the world.
<br/><br/>
Trust is the foundation of our global community, and we want the interactions between our hosts and guests to embody our community values. But no global movement springs from any one individual - it takes an entire team united behind something big.
<br/><br/>
In the Analytics Job Family, you will provide data and statistical skills to help drive data-driven decisions and support operational initiatives. As an Operations Analyst, you will be responsible for building operational data visualizations, reporting on and performing statistical analysis to provide insights and recommendations.You will be working closely with the Senior Operations Analyst, your Specialization managers, Data Science, Risk Product and other stakeholders to provide feedback and improve our models and user experience that directly impact operational health.
<br/><br/>
<strong>Responsibilities</strong>
<ul>
<li><strong>Maintain Subject Matter Expertise of your respective Specialization to take on operational core work or escalations when necessary.</strong></li>
<li>Build Specialization-specific Operational dashboards to visualize data analysis and insights.</li>
<li>Perform statistical analysis to derive risk impact and recommend actionable next steps.</li>
<li>Develop an Analytics Framework in collaboration with Business Process Improvement and Operations Management.</li>
<li>Quarterly Planning and Roadmapping in collaboration with Operations Management and Product team.</li>
<li>Write monthly Specialization-specific performance reports; written reports should show methodology with detailed statistical analysis, summary of key findings, and recommendations.</li>
<li>Incubate, operationalize, and streamline Product launches; including Friction Optimization to improve user experience.</li>
<li>Review and approve query action tasks that mitigate risk.</li>
</ul>
<strong>Key Relationships</strong>
<br/><br/>
This role requires building and maintaining relationships with the following stakeholders, outside your Reporting line:

<ul>
<li>Data Science, Operations Leads, Senior Operations Analyst, Business Analytics</li>
<li>Policy, Quality, as potential Cross-functional Areas of Focus</li>
</ul>
<strong>Technical Skill Requirements</strong>
<ul>
<li>Proficient in SQL (or PrestoDB)</li>
<li>Expert at creating dashboards / data visualizations (Tableau preferred) and influencing senior leadership through data</li>
<li>Advanced Excel proficiency including but not limited to pivot tables, macros, charts, functions</li>
<li>Statistics familiarity or background</li>
<li>Python is always a plus!</li>
</ul>
<strong>Qualifications</strong>
<ul>
<li>6+ years experience, or 2+ years experience plus a relevant educational background (computer science, statistics, etc.)</li>
</ul></div></div>"
299,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=135626&s=58&guid=0000016ec627820aaace8d2b4f69b066&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_9d2bd017&cb=1575282508524&jobListingId=3304303203,Data Analyst,GovTech,2019-11-14,"('1.2931', '103.8558')",Government,"<div class=""jobDesc"" id=""JobDesc3304303203""><div class=""jobDescriptionContent desc""><div>The Government Digital Services (GDS) Team aims to spearhead the digital transformation of government. Our team aims to design and develop software applications that help government agencies to better serve the needs of the people of Singapore.</div><br/>
<div>We are looking for a Data Analyst who is passionate in using data to contribute to production grade products, which will result in the streamlining of the customer service journey delivery process, thereby benefiting the public. You will be scoping the project with stakeholders, using data sets currently available in the team or across Government Agencies to build useful data products which will be consumed by the masses.</div><div></div><div><strong>What to Expect:</strong></div><div>
<ul>
<li>Collaborate with stakeholders to understand their needs/pain points</li><li>Design solutions to be used for streamlining operations and/or develop solutions for citizens</li><li>Build and manage the entire end-to-end lifecycle, including:</li>
<ul>
<li>Scoping data inputs</li><li>Data cleaning and pre-processing</li> <li>Feature engineering</li> <li>Building models</li><li>Deploying to production</li><li>Improving models by iterations</li>
</ul>
<li>Contribute to the data architecture engineering decisions to support analytics</li><li>Analyse Website and Mobile Application data and suggest actionable insights for improvements</li></ul></div>
<br/>
<div><strong>How to Succeed:</strong></div><div>
<ul>
<li>Strong understanding of key concepts, techniques and considerations in machine learning and data analytics</li> <li>Experience in feature selection/extraction on a variety of data types</li><li>Experience in analysing Web and Mobile Application data</li><li>Experience with cloud deployments using AWS is an added advantage</li><li>Good communication skills to articulate findings and recommendations</li> <li>Passionate to know more about predictive modelling algorithms/recommender systems</li></ul></div>
<br/></div></div>"
300,https://www.glassdoor.com/partner/jobListing.htm?pos=429&ao=437149&s=58&guid=0000016ec6279d5391e3d48b3da6557f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d685c373&cb=1575282515474&jobListingId=3419655856,Data Quality Analyst,Sciente Consulting Pte. Ltd,2019-11-19,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3419655856""><div class=""jobDescriptionContent desc""><strong>Job Description :</strong>
<br/>
An exciting opportunity awaits you! Our client is looking for aData Quality Analyst to support theDataGovernanceprojects in the financial services industry.
<br/>
Mandatory Skill(s)
<br/>
Degree in Business Computing or related disciplines;
<br/>
At least 2-3years of experience in analyzingdataand developing SQL queries;
<br/>
Intermediate to advance SQL to facilitate data analysis and assessments;
<br/>
Possess good working knowledge in relational DB with strong databaseconcepts, designing techniques anddatabase management;
<br/>
Experience with data quality measurement and monitoring implementation;
<br/>
Proficient in data mapping, dataanalysis and datamodelling to analyselarge volumes ofdatato provide necessary metrics;
<br/>
Familiar with Hadoop and business intelligent (BI) tools, e.g. Qliksense;
<br/>
Possess strong analytical and problem solving skills;
<br/>
Strong interpersonal skills with excellent written / oral communication skills;
<br/>
Excellent team player who possesses drive, proactivity and curiosity.
<br/>
Desirable Skill(s)
<br/>
Data Quality tooling experience using Informatica, Trilium, IBM QualityStage or Microsoft data quality services (DQS);
<br/>
Data warehousing, data mart development, big data and general data architectureexperience.
<br/>
<strong>Responsibilities</strong>
<br/>
Support data quality team in tracking Data Quality infrastructure implementation and work closely with IT to ensure timely delivery;
<br/>
Perform data profiling, data analysis and data mapping to evaluate and ensure data health;
<br/>
Extractdatafromdatatables indatawarehouse using SQL queries;
<br/>
Writing and automating business rules to evaluate the qualityof thedatain the bank;
<br/>
Develop scorecards and dashboards using BI tools to measure quality of Bankâ€™s data;
<br/>
Develop and maintain technical documentation and standard operation procedures (SOP);
<br/>
Perform data analysis and investigation on anomalies and outliers.
<br/><br/>
<strong>Job Description :</strong> An exciting opportunity awaits you! Our client is looking for aData Quality Analyst to support theDataGovernanceprojects in the financial services industry.Mandatory Skill(s) * Degree in Business Computing or related disciplin</div></div>"
301,https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=437149&s=58&guid=0000016ec627b05eb95d97104f017fd4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_327aab46&cb=1575282520414&jobListingId=3357816242,Data Analyst Lead - Brand Analytics,Shopee,2019-11-15,"('1.2931', '103.8558')",Information Technology,"<div class=""jobDesc"" id=""JobDesc3357816242""><div class=""jobDescriptionContent desc""><strong>Job Description:</strong>
<ul>
<li>Collaborate with Regional Brand Partnership team and China brand team to conduct in-depth brand performance analysis</li>
<li>Develop and design reports / dashboards for our brand partners</li>
<li>Strategically advise and work with stakeholders to provide insights on brand relationship management</li>
<li>Conduct in-depth analysis to boost sales for brands on our platform</li>
<li>Collaborate with product team to build brand portal by designing the metric</li>
</ul>
<strong>Requirements:</strong>
<ul>
<li>Outstanding in interpersonal communications and a good team member</li>
<li>Experience in leadership and good at stakeholder management</li>
<li>Strong relevant hands-on experience in analytical roles is a must (3+ years)</li>
<li>Must be proficient in SQL</li>
<li>Familiar with Python and data visualization tools</li>
<li>Experience in brand analysis preferred</li>
<li>Experience in Hadoop ecosystem (Hadoop, Spark, Hive) preferred</li>
</ul></div></div>"
302,https://www.glassdoor.com/partner/jobListing.htm?pos=318&ao=437149&s=58&guid=0000016ec6279494a4dc19919b548cf0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d0627ae8&cb=1575282513244&jobListingId=3222250921,Data Analyst (HR),Sciente,2019-11-17,"('1.2931', '103.8558')",Information Technology,"<div class=""jobDesc"" id=""JobDesc3222250921""><div class=""jobDescriptionContent desc"">An exciting opportunity for Analytics professionals to deepen skill sets in Data Analysis for the Human Resource (HR) department.
<br/><br/>
He/She will need to to develop advanced HR analytics strategies, to apply people analytics using advanced analytics technologies to solve problems through analytics driven insights.
<br/><br/>
Mandatory Skill(s)
<br/><br/>
Bachelor’s degree, preferably in a field of Applied Statistics, Data Mining, Machine Learning or Computer Science;
<br/>
Minimum 2 years of relevant experience as Data Analyst, Data Scientist, Business Analytics;
<br/>
Hands-on experience working on large data sets and able to solve problems through analytics driven insights;
<br/>
Knowledge of basic data science concepts (e.g. machine-learning algorithms, natural language processing, business application of statistics);
<br/>
Possess technical expertise on data modelling, database design development and data mining techniques;
<br/>
Experience in data analysis technologies (e.g. Tableau, Python, R, SAS) and database development tools (e.g. SQL, Hadoop);
<br/>
Has a strong aptitude for numbers and comfortable handling large volumes of data;
<br/>
Meticulous and organised with good interpersonal and communication skills.
<br/>
Desirable Skill(s)
<br/><br/>
Experience in applying data visualisation technique(s).
<br/>
<strong>Responsibilities</strong>
<br/><br/>
Coordinate with HR business users/stakeholders to gather necessary elements for successful implementation of initiative(s);
<br/>
Perform full cycle of Data Analyst activities such as analysing data, identifying trends, developing insights and presenting key findings to the management;
<br/>
Conducting assessment and examination of data from the source to ensure consistency;
<br/>
Design holistic analytical reports, articulating and transforming them into actionable people insights for key HR stakeholders;
<br/>
Ensures documentation of processes, analytics design, measure definitions, data integration, and development;
<br/>
Come up with ideas, experimenting, forming hypotheses and testing them out;
<br/>
Champion Data Analytics driven activities within the team, participate in data science projects to discover new analytics technologies and capacities through integrating current and new HR systems.</div></div>"
303,https://www.glassdoor.com/partner/jobListing.htm?pos=405&ao=242900&s=58&guid=0000016ec6279d5391e3d48b3da6557f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f416c100&cb=1575282515455&jobListingId=3371657732,FP&A Data Integrity Analyst (Regional Analytics CoE),Sanofi,2019-11-27,"('1.2931', '103.8558')",Biotech & Pharmaceuticals,"<div class=""jobDesc"" id=""JobDesc3371657732""><div class=""jobDescriptionContent desc"">BOOST is the transformation program of the Controlling function in Sanofi. The program combines the implementation of TM1 core model and regional Analytics Center of Excellences (COE). Analytics COE spearheads new ways of working for Finance organization, driving value creation via standardization and a structured approach.
<br/><br/>
The Asia Pacific Analytic COE organization will be progressively set up in 2019 and 2020. As such we recruiting talented individuals in the areas of FP&amp;A, Data Integrity, Controlling System as well as Robotic and Digital Solutions.
<br/><br/>
The Data Integrity Analyst will be working within the Analytic COE and responsible for activities related to master data, data, consistency checks and analysis.
<br/><br/>
This position includes the following responsibilities within the regional scope:
<br/><br/>
* Execute master data governance activities falling in the scope of the COE as per the RACI and SLA in place
<br/><br/>
* Ensure quality and integrity of the data used for planning and reporting through execution of checks
<br/><br/>
* Perform root cause analysis to improve master data / data quality and assess remediation plan. Ensure execution from stakeholders (ITS, local teams, BOOST teams, etc.) of remediation actions or perform corrective actions where applicable
<br/><br/>
* Contribute to continuous improvements and projects related to master / data processes. Adapt activities based on changes (systems, flows, etc.)
<br/><br/>
* Perform analysis of data sets to be able to respond to customers’ needs and contribute to the design of new reporting / dashboards. Moving forward, contribute to analysis of complex data sets.
<br/><br/>
* Support / train new countries / MCO / markets in the adoption of new way of working related to the Analytic COE
<br/><br/>
* Develop training materials related to master data and data activities for the retained teams and also for the COE teams (new joiners, etc.)
<br/><br/>
* Contribute to the communication of the activities to the stakeholders (Processes, RACI, KPIS, issues, etc.)
<br/><br/>
* Ensure a follow-up of the activities performed
<br/><br/>
Meanwhile, during a transition phase, the position will include a number of responsibilities dealing with project activities related to the China Asia Pacific COE project and contributing to the transition of activities from markets to the COE
<br/><br/>
EDUCATIONAL BACKGROUND
<br/><br/>
* Master in Finance or Master in Science or MBA or Master in IT
<br/><br/>
* Bachelor's degree in Accounting or Finance or Engineering required
<br/><br/>
PROFESSIONAL EXPERIENCE
<br/><br/>
* Understanding of controls, master data and systems flows
<br/><br/>
* Working knowledge of SAP, TM1 and other systems functional scope
<br/><br/>
* Experience translating business needs into process and implementation requirements at Finance system project implementation environment
<br/><br/>
MAJOR SKILLS AND COMPETENCIES
<br/><br/>
* Good knowledge of controlling and reporting processes (end to end view) as well as the main tools being used in the Group (SAP, TM1, HFM, etc.)
<br/><br/>
* Experience of implementing systems in multiple countries would be a plus
<br/><br/>
* Experience in data flows modelling will be a strong plus
<br/><br/>
* Experience translating business needs into process and implementation requirements
<br/><br/>
* Analytical, process-oriented with a keen interest to drive continuous improvements. A can-do attitude
<br/><br/>
* Tenacity and energy in leading change
<br/><br/>
* Ability to work out of comfort zone
<br/><br/>
* Strong ability to train and teach/coach others
<br/><br/>
* Team spirit, active listening
<br/><br/>
* Honed Interpersonal Skills – ability to network and communicate with various functions
<br/><br/>
* Accountability and Reliability
<br/><br/>
MAIN INTERACTIONS
<br/><br/>
Main Interfaces/Relationships:
<br/><br/>
* Internal: ITS, Global business units Finance, Controlling teams, Group Controlling, SBS, Project leaders (BOOST, Shift, etc.)
<br/><br/>
* External: consulting firms
<br/><br/>
At Sanofi diversity and inclusion is foundational to how we operate and embedded in our Core Values. We recognize to truly tap into the richness diversity brings we must lead with inclusion and have a workplace where those differences can thrive and be leveraged to empower the lives of our colleagues, patients and customers. We respect and celebrate the diversity of our people, their backgrounds and experiences and provide equal opportunity for all.</div></div>"
304,https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=389273&s=58&guid=0000016ec627b963852f39ac0bc4175c&src=GD_JOB_AD&vt=w&cs=1_c4489f6d&cb=1575282522678&jobListingId=3409500612,Data Analyst (Fintech/Forex/Blockchain),Wechain Fintech Pte. Ltd.,2019-11-07,"('1.2931', '103.8558')",empty,"<div class=""jobDesc"" id=""JobDesc3409500612""><div class=""jobDescriptionContent desc""><strong>Data Analyst (Fintech/Forex/Blockchain)</strong>
<br/><br/>
Responsibilities:
<ul>
<li>Build a business monitoring and anomaly analysis system, analyze and locate data anomalies and causes, help departments to identify data anomalies and advice them accordingly.</li><li>Monitor the daily operation and business indicators of the background data of each project, and timely warn of abnormal situations;</li><li>Mine daily business data and identify business risks and opportunities.</li><li>Supporting Market promotion with data analyzing.</li><li>Responsible for core data standards, data specifications, calibre management, original data management, and data cleaning.</li><li>Through data analysis of operational business problems and risks, and providing relevant decision-making</li><li>Through data analysis of mining problems and providing relevant decision-making</li><li>Participate in the construction and guarantee of buried point design, data production process and other technical systems.</li><li>Working with the data product manager to build a report system.</li>
</ul>
Requirement:
<ul>
<li>Bachelor’s degree or above</li><li>More than 5 years of working experience in data development, with clear evidence of analytical thinking, conscientious, careful and active work</li><li>strong hands-on ability in data analysis and mining, at least familiar with the programming language and at least one database;</li><li>Skilled in using SQL query statements, tableau analysis, R/shell/c(c++)/java/python, etc.</li><li>Salary is negotiable based on qualification and experience</li>
</ul>
<strong>Career Development &amp; Remuneration</strong>
<br/><br/>
**Opportunity to grown is a fast growing firm
<br/><br/>
**High motivation and energetic environment
<br/><br/>
**Group Insurance
<br/><br/>
**Competitive Salary
<br/><br/>
**15 days of Annual leave
<br/><br/>
**Public Holidays
<br/><br/>
**Festival Gifts
<br/><br/>
**Staff Events
<br/><br/>
**1-3 months Annual Bonus depending on the company's revenue
<br/><br/>
Working Location: Walking distance to Tanjong Pagar MRT
<br/><br/>
Working Hours: Monday-Friday (9am-6pm)
<br/><br/>
Job Type: Full-time
<br/><br/>
Salary: $3,500.00 to $6,000.00 /month</div></div>"
